Bathrooms;Bedrooms;Erf_size;Floor_size;Garages;Listing_date;Listing_number;Pet_friendly;Price;Town;Type_of_property;Garden;Pool;Secure_parking;Parking;No_pets_allowed;Furnished;Flatlet;Fibre_internet;Furnished_optional;ADSL_internet;Satellite_internet;Fixed_wimax_internet;month;year
1.0;2.0;;52.0;;2020-09-04;109068961;1.0;1200000.0;Heathfield, Cape Town;Apartment / Flat;1.0;1.0;;1.0;;;;;;;;;9;2020
1.0;1.0;1304.0;50.0;1.0;2020-07-30;108933038;;1850000.0;1 Hans Strijdom Avenue, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;1.0;;;;;;;7;2020
1.0;1.0;;53.0;1.0;2020-08-30;109045944;1.0;2350000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;8;2020
3.0;3.0;;235.0;;2020-09-07;109072956;;21950000.0;Camps Bay, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;9;2020
1.0;3.0;260.0;;;2020-09-14;109115910;;2100000.0;25 Burns Road, Salt River, Cape Town;House;;;;;;;;;;;;;9;2020
1.0;2.0;;98.0;1.0;2020-09-15;109119360;;1625000.0;Pinelands, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;9;2020
2.0;3.0;;109.0;1.0;2020-09-04;109068429;;1195000.0;Wynberg, Cape Town;Townhouse;1.0;;;1.0;;;;;;;;;9;2020
1.0;1.0;126.0;126.0;;2020-08-31;109047592;;1899999.0;Salt River, Cape Town;House;;;;;1.0;;;;;;;;8;2020
2.0;3.0;1020.0;350.0;1.0;2020-08-14;108990043;;4395000.0;40 Jeffcoat Rd, Bergvliet, Cape Town;House;1.0;1.0;;4.0;;;1.0;;;;;;8;2020
2.5;3.0;;178.0;1.0;2020-08-14;108989594;;7700000.0;Tamboerskloof, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;8;2020
1.0;1.0;45.0;45.0;;2020-07-29;108928150;;2150000.0;159 Main Road, Green Point, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;7;2020
2.0;2.0;372.0;126.0;;2020-08-29;109045097;;3595000.0;Observatory, Cape Town;House;1.0;;;2.0;;;;;;;;;8;2020
2.5;2.0;191.0;140.0;1.0;2020-09-04;109066869;1.0;5350000.0;5 Quarry Hill Road, Tamboerskloof, Cape Town;House;1.0;1.0;;;;;;;;;;;9;2020
2.0;4.0;320.0;;1.0;2020-08-13;108982825;;4495000.0;7 Hugon Road, Claremont Upper, Cape Town;House;;;;;;;;1.0;;;;;8;2020
1.0;1.0;30.0;;;2020-08-30;109045194;1.0;1290000.0;G1 Nederburg Court, Moray Place,upper Orange, Oranjezicht, Cape Town;Apartment / Flat;1.0;;;1.0;;;1.0;;;;;;8;2020
1.0;2.0;;90.0;2.0;2020-07-28;108922334;;2790000.0;608 Temple House, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;;1.0;;;;;;;7;2020
5.0;5.0;756.0;277.0;2.0;2020-07-28;108922477;1.0;3800000.0;7 Aurora Street, Kirstenhof, Cape Town;House;1.0;1.0;;2.0;;;;1.0;;;;;7;2020
;;145.0;145.0;;2020-07-27;108915742;;3250000.0;207 Lower Main Road, Observatory, Cape Town;House;;;;;;;;1.0;;;;;7;2020
0.5;0.5;;26.0;;2020-09-21;109141019;;1390000.0;1 Kei Apple Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.0;3.0;1037.0;;2.0;2020-09-09;106782243;;4600000.0;Constantia, Cape Town;House;1.0;1.0;1.0;;;;;;;;;;9;2020
1.0;;34.0;34.0;;2020-09-03;109061920;;1040000.0;Claremont Upper, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
15.0;16.0;929.0;;;2020-09-23;109153072;;9900000.0;Lakeside, Cape Town;House;;1.0;;5.0;;;1.0;;;;;;9;2020
3.5;3.0;;182.0;1.0;2020-09-10;109102544;1.0;3599000.0;Wynberg Upper, Cape Town;Townhouse;1.0;;;;;;;;;;;;9;2020
2.5;2.0;;210.0;1.0;2020-09-15;109118505;1.0;5850000.0;Sea Point, Cape Town;House;;;;;;;;;;;;;9;2020
2.5;2.0;;106.0;;2020-07-14;108870050;;2995000.0;3 St George's Mall, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2020
1.0;3.0;262.0;;2.0;2020-09-07;109072882;;1750000.0;Ottery, Cape Town;House;1.0;;;2.0;;;;;;;;;9;2020
2.0;3.0;367.0;;2.0;2020-09-15;107890591;;7995000.0;Tamboerskloof, Cape Town;House;1.0;1.0;;;;;;;;;;;9;2020
1.0;1.0;;56.0;;2020-08-05;108951478;;;13 Flamingo Mews 50 Flamingo Crescent, Lansdowne, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
1.0;1.0;;56.0;;2020-08-31;109049105;;1250000.0;Kenilworth Upper, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;8;2020
2.0;2.0;;71.0;;2020-07-27;108918051;;2850000.0;209 The Premier, Rondebosch, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2020
1.0;1.0;14958.0;61.0;;2020-07-26;108914126;;950000.0;1 Baden Powell Drive, Sunrise Villas, Costa Da Gama, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;7;2020
1.0;1.0;;43.0;1.0;2020-07-28;108923501;;1950000.0;22 Leeuwen Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;7;2020
2.0;4.0;2183.0;243.0;2.0;2020-08-30;109045746;1.0;6999000.0;Constantia, Cape Town;House;;1.0;;2.0;;;;;;;;;8;2020
1.0;1.0;;42.0;1.0;2020-08-20;109009561;1.0;835000.0;Wynberg Upper, Cape Town;Apartment / Flat;1.0;;;;;;;;;;;;8;2020
1.0;0.5;;34.0;;2020-07-07;108840734;;845000.0;28 Main Road, Mowbray, Cape Town;Apartment / Flat;;;;;;;;;;;;;7;2020
4.5;4.0;1009.0;198.0;2.0;2020-07-30;108930707;;4590000.0;50 Lewis Drive, Constantia, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;7;2020
3.0;2.0;;148.0;;2020-08-31;109046946;;7900000.0;Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
1.0;2.0;107.0;87.0;;2020-09-04;109067919;;2450000.0;Fairview 85, Woodstock, Woodstock, Cape Town;House;;;;;;;;;;;;;9;2020
2.0;2.0;3375.0;77.0;;2020-07-27;108918190;;2450000.0;12 Brooke Street, Claremont Upper, Cape Town;Apartment / Flat;;;;1.0;1.0;;;1.0;;;;;7;2020
3.0;4.0;1111.0;;2.0;2020-09-01;109050798;;7995000.0;Kenilworth Upper, Cape Town;House;1.0;1.0;3.0;;;;;;;;;;9;2020
1.0;1.0;63.0;;;2020-09-07;109076663;;4100000.0;100 Beach Road, Mouille Point, Cape Town;House;1.0;;;1.0;;;;1.0;;;;;9;2020
2.0;2.0;;56.0;1.0;2020-08-03;108940434;;1850000.0;37 Roeland Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;8;2020
2.0;2.0;;120.0;;2020-09-04;109067124;;5999000.0;302 One8 One8 On Albany 3a Albany Road Sea Point, Sea Point, Cape Town;Apartment / Flat;;1.0;;2.0;;;;1.0;;;;;9;2020
1.0;3.0;202.0;80.0;;2020-08-28;109041805;;2599000.0;Harfield Village, Cape Town;House;;1.0;1.0;;;;;;;;;;8;2020
1.0;1.0;;43.0;;2020-09-10;109101805;;1895000.0;Sea Point, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;9;2020
2.0;2.0;;89.0;1.0;2020-07-30;108931735;;2050000.0;Upper East Side, 16 Pickwick Road, Salt River, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;7;2020
1.0;1.0;;58.0;;2020-08-28;109043731;;2295000.0;Mouille Point, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;8;2020
1.0;1.0;;46.0;;2020-08-31;109047948;;875000.0;Diep River, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;;;;;;;;8;2020
1.0;2.0;;;;2020-09-22;109147279;;449000.0;Grassy Park, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;9;2020
1.0;1.0;;43.0;;2020-07-28;108923127;;1450000.0;210 The Factory, 1 Howe Street, Observatory, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2020
3.0;3.0;298.0;440.0;;2017-06-05;105217368;;28000000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;6;2017
1.0;2.0;201.0;;1.0;2020-08-11;108974743;;1160000.0;Sunrise Boulevard, Muizenberg, Cape Town;House;1.0;;;3.0;;;;1.0;;;;;8;2020
1.0;2.0;;50.0;;2020-09-14;109112704;;995000.0;Pinelands, Cape Town;Apartment / Flat;1.0;1.0;;1.0;;;;;;;;;9;2020
3.0;4.0;266.0;380.0;2.0;2020-08-31;109050447;1.0;8995000.0;Green Point, Cape Town;House;;1.0;;;;;;;;;;;8;2020
2.0;3.0;;;;2020-09-14;109113066;;1685000.0;4, 226 Main Road, Rondebosch, Cape Town;Apartment / Flat;1.0;;1.0;;;;;;;;;;9;2020
1.0;1.0;;43.0;;2020-09-16;109127182;;1290000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
3.0;3.0;497.0;340.0;2.0;2020-09-07;109076556;1.0;19995000.0;Fresnaye, Cape Town;Townhouse;;1.0;;;;;;;;;;;9;2020
4.5;4.0;1280.0;;2.0;2020-08-11;108974277;1.0;6400000.0;10 The Oval, Pinelands, Cape Town;House;;1.0;;5.0;;;;;;;;;8;2020
3.0;3.0;301.0;;2.0;2020-08-06;108960289;;7750000.0;29 Ravenscraig Road, Green Point, Cape Town;House;1.0;1.0;;;;;;;;;;;8;2020
2.0;2.0;209.0;105.0;1.0;2020-07-24;108909735;1.0;3900000.0;13 Bertram Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;7;2020
2.0;3.0;;163.0;1.0;2020-08-31;109049137;;3250000.0;13 Greenfields, Kenilworth Upper, Cape Town;Apartment / Flat;1.0;1.0;;;;;;;;;;;8;2020
3.5;4.0;604.0;211.0;2.0;2020-09-11;109105256;1.0;9350000.0;Silvertree Estate, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;9;2020
2.0;5.0;;;;2020-09-21;109141444;1.0;2700000.0;Observatory, Cape Town;House;;;;;;1.0;;;;;;;9;2020
3.0;4.0;2529.0;;4.0;2020-09-07;108159949;;8800000.0;38 Brommersvlei Road, Constantia, Cape Town;House;1.0;1.0;;6.0;;;;;;;;;9;2020
2.0;2.0;;100.0;2.0;2020-07-02;108824076;;3999950.0;De Waterkant, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;7;2020
1.0;2.0;;86.0;;2020-08-18;108999523;;1699000.0;6 Mckinley Grange, Claremont, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;8;2020
2.0;2.0;;106.0;;2020-07-14;108869946;;2995000.0;3 St George's Mall, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2020
1.5;2.0;;102.0;1.0;2020-09-03;109062571;;5590000.0;Sea Point, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;9;2020
1.0;3.0;535.0;;2.0;2020-09-07;109074210;;1849000.0;Pinati, Cape Town;House;1.0;;;;;;;;;;;;9;2020
1.0;2.0;;79.0;1.0;2020-09-03;109063849;;2999999.0;Woodstock, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;9;2020
3.0;8.0;;;;2020-09-21;109141965;;2200000.0;Grassy Park, Cape Town;House;;;;;;;;;;;;;9;2020
;1.0;;53.0;;2020-09-08;109088245;;1599000.0;69 Main Road, Claremont, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;9;2020
3.0;5.0;369.0;;1.0;2020-08-13;108985026;;8500000.0;13 Roos Road, Green Point, Cape Town;House;1.0;1.0;;1.0;;;;;;;;;8;2020
3.0;3.0;814.4;366.0;2.0;2020-09-21;109142696;;13595000.0;Constantia, Cape Town;House;1.0;;;;;;;;;;;;9;2020
2.0;3.0;223.0;;1.0;2020-09-10;109099247;1.0;2350000.0;Diep River, Cape Town;House;1.0;;;3.0;;;;;;;;;9;2020
2.0;2.0;;73.0;;2020-08-03;108941003;;2999000.0;1 Hans Stijdom Avenue, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;1.0;;;;;;;8;2020
2.0;3.0;;138.0;;2020-09-01;109052060;1.0;9995000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;9;2020
2.0;4.0;285.0;120.0;1.0;2020-07-04;108832481;;2495000.0;18 Milner, Observatory, Cape Town;House;;;1.0;;;;1.0;;;;;;7;2020
3.5;3.0;230.0;260.0;2.0;2020-08-28;109043433;1.0;5995000.0;Tokai, Cape Town;House;1.0;;;;;;;;;;;;8;2020
6.0;5.0;1486.0;433.0;2.0;2020-09-03;109063379;1.0;92500000.0;Bantry Bay, Cape Town;House;1.0;1.0;;4.0;;;1.0;;;;;;9;2020
;;2500.0;;;2020-04-01;108610726;;9500000.0;Brommersvlei Road Upper Constantia, Constantia, Cape Town;House;;;;;;;;;;;;;4;2020
2.0;2.0;;85.0;;2020-08-28;109043080;1.0;4295000.0;Green Point, Cape Town;Apartment / Flat;1.0;1.0;;2.0;;;;;;;;;8;2020
1.0;;;27.0;;2020-07-31;108935697;;995000.0;50 Rouwkoop, Rondebosch, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;7;2020
2.0;4.0;446.0;;;2020-09-09;109093557;;2500000.0;Muizenberg, Cape Town;House;1.0;;;2.0;;;;;;;;;9;2020
3.0;4.0;479.0;;;2020-09-06;109071091;;3250000.0;10 Compass Close, Marina Da Gama, Cape Town;House;1.0;1.0;;;;;;;;;;;9;2020
3.0;4.0;339.0;;;2020-09-18;109136559;;7250000.0;Constantia, Cape Town;House;1.0;;;2.0;;;;;;;;;9;2020
5.0;5.0;229.0;208.0;;2020-08-09;108967182;;2995000.0;14 St Michaels Road, Observatory, Cape Town;House;1.0;;;;;;;;;;;;8;2020
2.0;4.0;833.0;;;2020-08-12;108978548;1.0;3250000.0;32 Avonduur Road, Pinelands, Cape Town;House;1.0;;6.0;;;;;;;;;;8;2020
1.0;2.0;;74.0;1.0;2020-07-29;108924566;1.0;2850000.0;12 Sophia, Oranjezicht, Cape Town;Apartment / Flat;1.0;;;;;;;;;;;;7;2020
3.0;3.0;595.0;;1.0;2020-08-26;109035305;;2995000.0;Syringa Crescent 1, Thornton, Cape Town;House;1.0;;;1.0;;;;1.0;;;;;8;2020
4.0;3.0;600.0;;2.0;2020-08-07;108961750;;;6 Josephine Road, Claremont Upper, Cape Town;House;;1.0;;;;;;;;;;;8;2020
2.0;3.0;;126.0;1.0;2020-09-18;109137152;1.0;2300000.0;Wynberg Upper, Cape Town;Townhouse;1.0;;;2.0;;;;1.0;;;;;9;2020
2.0;3.0;312.0;;2.0;2020-07-17;108884768;;8500000.0;23 Devonport Road, Tamboerskloof, Cape Town;House;;1.0;;;;;1.0;;;;;;7;2020
1.0;0.5;;17.0;;2020-09-10;109100705;;895000.0;G2 Heylon Court 367 Main Road Sea Point, Sea Point, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;9;2020
1.0;1.0;;24.0;;2020-08-17;108993709;;420000.0;Maitland, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;8;2020
1.0;4.0;128.0;;;2020-08-06;108957651;;;33 Goldsmith Road, Woodstock, Cape Town;House;;;;;;;;;;;;;8;2020
3.0;3.0;;166.0;;2020-09-04;109068998;;2750000.0;Observatory, Cape Town;Apartment / Flat;;;;2.0;;;;1.0;;;;;9;2020
2.0;3.0;;267.0;1.0;2020-09-13;109111046;1.0;1400000.0;Kensington, Cape Town;House;;1.0;;3.0;;;;;;;;;9;2020
2.0;2.0;;120.0;;2020-09-03;109063386;;4895000.0;Sea Point, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;9;2020
2.0;3.0;117.0;;;2020-09-07;109073592;;1890000.0;Observatory, Cape Town;House;;;;;;;;;;;;;9;2020
1.0;2.0;61.0;61.0;;2020-09-02;108347922;;2650000.0;Kenilworth Upper, Cape Town;Apartment / Flat;;;;2.0;1.0;;;1.0;;;;;9;2020
4.0;4.0;;202.0;;2020-08-27;109038812;;14750000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;3.0;1.0;;;;;;;;8;2020
3.0;4.0;844.0;250.0;2.0;2020-08-28;109041711;;4200000.0;Bergvliet, Cape Town;House;;;;;;;;;;;;;8;2020
1.5;2.0;;88.0;1.0;2020-07-27;108918778;;2900000.0;315 Main Road, Sea Point, Cape Town;Apartment / Flat;1.0;;;;1.0;;;;;;;;7;2020
2.0;2.0;86.0;86.0;;2020-09-09;109097810;;3700000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;9;2020
3.5;5.0;496.0;;4.0;2020-09-12;109110682;;1790000.0;Belgravia, Cape Town;House;;;;4.0;;;1.0;;;;;;9;2020
3.0;3.0;122.0;122.0;1.0;2020-07-25;108912767;1.0;8950000.0;199 Beach Rd, Three Anchor Bay, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;7;2020
1.0;1.0;;63.0;;2020-09-08;109088656;;2250000.0;Green Point, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;9;2020
1.0;2.0;;66.0;;2020-08-28;107489295;1.0;2100000.0;Claremont Upper, Cape Town;Apartment / Flat;1.0;;;;;;;;;;;;8;2020
1.0;0.5;;44.0;;2020-08-28;109040110;;2195000.0;Green Point, Cape Town;Apartment / Flat;;1.0;;;;1.0;;;;;;;8;2020
3.0;2.0;;150.0;2.0;2020-09-02;108430677;;3750000.0;Gardens, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;9;2020
1.0;1.0;;51.0;1.0;2020-08-01;108938242;1.0;1595000.0;21 Main Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
1.0;1.0;;70.0;1.0;2020-07-07;108840426;;1495000.0;12 Myrtle Road, Rondebosch, Cape Town;Apartment / Flat;;;;;;;;;;;;;7;2020
2.0;2.0;;77.0;;2020-08-28;109042864;;2795000.0;Oranjezicht, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;8;2020
2.0;2.0;;77.0;;2020-07-28;108923065;;3495000.0;20 Riebeek Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;2.0;;;;;;;;;7;2020
2.0;2.0;146.0;;2.0;2020-09-16;109124351;1.0;4995000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;9;2020
3.0;5.0;654.0;200.0;1.0;2020-08-29;109044658;1.0;2495000.0;Thornton, Cape Town;House;1.0;1.0;;3.0;;;;1.0;;;;;8;2020
2.0;3.0;124.0;;;2020-08-06;108957479;;2250000.0;18 Clarence Street, Woodstock, Cape Town;House;1.0;;;;;;;1.0;;;;;8;2020
2.5;2.0;140.0;140.0;1.0;2020-08-28;109039959;1.0;6195000.0;Sea Point, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;8;2020
2.5;2.0;;141.0;;2020-08-12;108977417;1.0;19995000.0;29 Victoria Road, Bantry Bay, Cape Town;Apartment / Flat;;1.0;;2.0;;;;1.0;;;;;8;2020
1.0;2.0;;78.0;1.0;2020-08-28;109041823;;1750000.0;Rosebank, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;8;2020
3.0;4.0;465.0;;;2020-08-18;109000584;1.0;2550000.0;14 Monton Road, Kenwyn, Cape Town;House;1.0;1.0;;3.0;;;;;;;;;8;2020
2.5;3.0;500.0;;1.0;2020-09-09;109093340;;1530000.0;Lotus River, Cape Town;House;1.0;;;4.0;;;;;;;;;9;2020
2.5;3.0;320.0;220.0;2.0;2020-07-25;108912403;1.0;7100000.0;14 Oak Tree Road, Vredehoek, Cape Town, Vredehoek, Cape Town;House;1.0;1.0;;3.0;;1.0;;1.0;;;;;7;2020
2.0;3.0;;;2.0;2020-08-15;108990632;;4500000.0;9 Main Street, Newlands, Cape Town;Apartment / Flat;;1.0;;;;;;1.0;;;;;8;2020
1.0;1.0;;41.0;;2020-07-17;108882938;;1800000.0;504 Urban Artisan 22 Salt River Road, Woodstock, Cape Town;House;;;;1.0;;;;1.0;;;;;7;2020
2.0;3.0;367.0;138.0;;2020-09-09;109098192;1.0;3550000.0;Rondebosch, Cape Town;House;1.0;;;2.0;;;;;;;;;9;2020
1.5;3.0;;87.0;;2020-09-02;109059396;;2100000.0;Rondebosch, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;9;2020
1.0;2.0;14960.0;62.0;;2020-07-27;108917564;;1100000.0;1 Baden Powell Drive, Costa Da Gama, Cape Town;Apartment / Flat;;;;1.0;1.0;;;1.0;;;;;7;2020
1.0;1.0;51.0;51.0;;2020-08-31;109046534;;1400000.0;Claremont Upper, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;8;2020
1.0;;1590.0;45.0;;2020-08-30;109045651;;800000.0;Plumstead, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;8;2020
6.5;7.0;690.0;429.0;2.0;2020-08-27;107381438;1.0;11500000.0;Camps Bay, Cape Town;House;1.0;1.0;;;;1.0;1.0;;;;;;8;2020
2.0;2.0;;101.0;1.0;2020-08-05;108952799;;2395000.0;31 Brickfield Road, Woodstock, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
2.5;5.0;1309.0;;2.0;2020-09-14;109115889;;6749000.0;Claremont Upper, Cape Town;House;;;;;;;1.0;;;;;;9;2020
3.0;3.0;170.0;150.0;1.0;2020-09-10;109099230;1.0;4500000.0;Bo Kaap, Cape Town;House;1.0;;;;;;;;;;;;9;2020
1.0;1.0;;50.0;1.0;2020-07-30;108930736;;1350000.0;34 St Georges Mall, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;7;2020
1.0;1.0;;46.0;;2020-09-20;109140107;1.0;1790000.0;Vredehoek, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
2.0;4.0;898.0;;;2020-06-04;108709017;;4250000.0;Pinelands, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;6;2020
5.5;6.0;395.0;292.0;2.0;2020-08-29;109045232;;9950000.0;Sea Point, Cape Town;House;1.0;;;2.0;1.0;;;;;;;;8;2020
2.0;2.0;;127.0;2.0;2020-09-02;109057847;;5950000.0;Green Point, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;9;2020
2.5;3.0;;;3.0;2020-09-07;109073573;;12500000.0;17 Monterey Avenue, Bishopscourt, Cape Town;House;1.0;1.0;;;;;;;;;;;9;2020
3.5;5.0;4035.0;;3.0;2020-08-14;108990111;;24950000.0;29 Upper Sidmouth Avenue, Bishopscourt, Cape Town;House;1.0;1.0;;4.0;;;;;;;;;8;2020
2.0;3.0;1011.0;;2.0;2020-08-13;107301787;;5795000.0;20 Mountain View Crescent, Tokai, Cape Town;House;;;;1.0;;;;;;;;;8;2020
3.5;4.0;;703.0;1.0;2020-08-06;108957494;1.0;4950000.0;10 Goldbourne Road, Kenilworth, Cape Town;House;;1.0;;3.0;;;1.0;;;;;;8;2020
2.5;2.0;;132.0;;2020-09-05;109070403;1.0;7950000.0;De Waterkant, Cape Town;Apartment / Flat;;1.0;;3.0;;;;;;;;;9;2020
1.0;1.0;;56.0;;2020-07-09;108852751;;2500000.0;233 High Level Road, Sea Point, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;7;2020
2.0;3.0;287.0;;1.0;2020-09-05;109069790;;2195000.0;Kirstenhof, Cape Town;House;1.0;1.0;;3.0;;;;;;;;;9;2020
3.5;4.0;781.0;328.0;2.0;2020-07-23;108907431;1.0;6700000.0;11 Bishopscourt Road, Claremont Upper, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;7;2020
3.0;5.0;428.0;162.0;2.0;2020-07-06;108835881;;2995000.0;14 Campbell Street, Observatory, Cape Town;House;;;;2.0;;;;;;;;;7;2020
4.0;4.0;140.0;140.0;;2020-05-13;108660573;;3800000.0;Schotschekloof, Bo Kaap, Cape Town;House;1.0;;;;;;;1.0;;;;;5;2020
2.0;3.0;366.0;143.0;;2020-07-27;108918594;;3295000.0;8 Clifton Road, Claremont, Cape Town;House;1.0;1.0;;1.0;;;;;;;;;7;2020
1.0;2.0;;132.0;1.0;2020-09-17;109132167;;2900000.0;Salt River, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2020
2.5;2.0;;166.0;;2020-08-28;109040985;;8700000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;8;2020
1.0;1.5;;73.0;;2020-08-30;109046259;;2395000.0;Three Anchor Bay, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;8;2020
1.0;3.0;396.0;146.0;1.0;2020-08-28;109043493;1.0;2695000.0;Maitland, Cape Town;House;1.0;1.0;;2.0;;;1.0;1.0;;;;;8;2020
1.0;1.0;115.0;115.0;1.0;2020-09-10;108947210;1.0;5550000.0;Bantry Bay, Cape Town;Apartment / Flat;;;;1.0;;;;;;;1.0;;9;2020
2.0;2.0;1038.0;90.0;;2020-07-29;108926486;;3095000.0;34 Prestwich, De Waterkant, Cape Town;Apartment / Flat;;;;2.0;1.0;;;;;;;;7;2020
2.0;3.0;200.0;60.0;1.0;2020-09-02;109056671;;1200000.0;Muizenberg, Cape Town;House;;;;;;;;;;;;;9;2020
1.0;1.0;;67.0;1.0;2020-08-28;109042997;;3250000.0;Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
1.0;1.0;;41.0;;2020-09-03;109063061;;1150000.0;Rondebosch, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;9;2020
1.0;1.0;38.0;38.0;;2020-09-04;109065235;;1367600.0;8 Harfield Road, Claremont, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2020
4.0;10.0;;;;2019-04-03;107367463;;5250000.0;21 Ednam Road, Rondebosch, Cape Town;House;1.0;;;;;;;;;;;;4;2019
1.0;2.0;;79.0;1.0;2020-08-27;109036379;1.0;2400000.0;Vredehoek, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
2.5;3.0;96.0;87.0;1.0;2020-08-27;109036004;1.0;2595000.0;Kenilworth, Cape Town;House;1.0;;;2.0;;;;;;;;;8;2020
1.0;2.0;;;;2020-02-28;108512890;;1899000.0;Zonnebloem, Cape Town;Apartment / Flat;1.0;1.0;;1.0;;;;;;;;;2;2020
1.0;2.0;;97.0;1.0;2020-08-03;108944277;1.0;2140000.0;242 Main Road, Claremont Upper, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2020
1.0;0.5;;32.0;;2020-09-15;109120057;;1499000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;1.0;;;;;;;9;2020
2.0;2.0;315.0;;;2020-07-23;108906556;;3750000.0;53 Ritchie Street, University Estate, Cape Town;House;1.0;;;2.0;;;;;;;;;7;2020
5.0;7.0;2032.0;600.0;3.0;2020-07-01;108818682;;11500000.0;32 Duckitt Avenue, Constantia, Cape Town;House;;1.0;;5.0;;;1.0;;;;;;7;2020
1.0;2.0;;92.0;2.0;2020-07-22;108902686;;3195000.0;20 Church Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;7;2020
2.0;2.0;;140.0;;2020-08-27;109038131;;4200000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;8;2020
